level1	level2	level3	Name	gene_family
BRITE	signaling and cellular processes	Two-component system	putative two-component system protein, hydrogenase maturation factor HypX/HoxX	K19640
BRITE	signaling and cellular processes	Two-component system	two-component system, NtrC family, response regulator HupR/HoxA	K19641
Environmental Information Processing	Signal transduction	Two-component system	two-component system, NtrC family, response regulator HupR/HoxA	K19641
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism	D-galacturonate reductase [EC:1.1.1.365]	K19642
BRITE	signaling and cellular processes	Antimicrobial resistance genes	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]	K19644
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis; One carbon pool by folate	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]	K19644
BRITE	signaling and cellular processes	Antimicrobial resistance genes	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]	K19645
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis; One carbon pool by folate	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]	K19645
BRITE	signaling and cellular processes	Antimicrobial resistance genes; Transporters	MFS transporter, DHA2 family, florfenicol/chloramphenicol resistance protein	K19646
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	2-hydroxymethylglutarate dehydrogenase [EC:1.1.1.291]	K19647
Other	metabolism	Enzymes with EC numbers	D-arabitol-phosphate dehydrogenase [EC:1.1.1.301]	K19648
Metabolism	Metabolism of terpenoids and polyketides	Pinene, camphor and geraniol degradation	5-exo-hydroxycamphor dehydrogenase [EC:1.1.1.327]	K19649
Metabolism	Glycan biosynthesis and metabolism; Metabolism of terpenoids and polyketides	O-Antigen nucleotide sugar biosynthesis; Polyketide sugar unit biosynthesis	dTDP-6-deoxy-L-talose 4-dehydrogenase [NAD(P)+] [EC:1.1.1.344]	K19652
Metabolism	Metabolism of terpenoids and polyketides	Pinene, camphor and geraniol degradation	geraniol dehydrogenase (NAD+) [EC:1.1.1.347]	K19653
BRITE	signaling and cellular processes	Cilium and associated proteins	intraflagellar transport protein 122	K19656
BRITE	signaling and cellular processes	Cilium and associated proteins	nephrocystin-1	K19657
Other	metabolism	Enzymes with EC numbers	peroxisomal enoyl-CoA hydratase 2 [EC:4.2.1.119]	K19658
Other	metabolism	Enzymes with EC numbers	enoyl-CoA hydratase [EC:4.2.1.119]	K19659
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism	L-arabinose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.376]	K19660
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, NtrC family, sensor histidine kinase HupT/HoxJ [EC:2.7.13.3]	K19661
Environmental Information Processing	Signal transduction	Two-component system	two-component system, NtrC family, sensor histidine kinase HupT/HoxJ [EC:2.7.13.3]	K19661
Metabolism	Lipid metabolism	Glycerophospholipid metabolism	CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase [EC:2.7.7.67]	K19664
Metabolism	Lipid metabolism	Glycerophospholipid metabolism	archaetidylserine synthase [EC:2.7.8.38]	K19665
BRITE	genetic information processing	Transcription factors	LuxR family transcriptional regulator, quorum-sensing system regulator SolR	K19666
Cellular Processes	Cellular community - prokaryotes	Quorum sensing	LuxR family transcriptional regulator, quorum-sensing system regulator SolR	K19666
Environmental Information Processing	Signal transduction	Two-component system	LuxR family transcriptional regulator, quorum-sensing system regulator SolR	K19666
BRITE	genetic information processing	Transcription factors	transcriptional activator of eps genes	K19667
Environmental Information Processing	Signal transduction	Two-component system	transcriptional activator of eps genes	K19667
Environmental Information Processing	Signal transduction	Two-component system	cellulose 1,4-beta-cellobiosidase [EC:3.2.1.91]	K19668
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism	cellulose 1,4-beta-cellobiosidase [EC:3.2.1.91]	K19668
Metabolism	Metabolism of other amino acids	Phosphonate and phosphinate metabolism	phosphonopyruvate hydrolase [EC:3.11.1.3]	K19669
Metabolism	Metabolism of other amino acids	Phosphonate and phosphinate metabolism	phosphonoacetate hydrolase [EC:3.11.1.2]	K19670
BRITE	signaling and cellular processes	Cilium and associated proteins	WD repeat-containing protein 19	K19671
BRITE	signaling and cellular processes	Cilium and associated proteins	intraflagellar transport protein 140	K19672
BRITE	signaling and cellular processes	Cilium and associated proteins	tetratricopeptide repeat protein 21B	K19673
BRITE	signaling and cellular processes	Cilium and associated proteins	WD repeat-containing protein 35	K19674
BRITE	signaling and cellular processes	Cilium and associated proteins	intraflagellar transport protein 43	K19675
BRITE	signaling and cellular processes	Cilium and associated proteins	intraflagellar transport protein 172	K19676
BRITE	signaling and cellular processes	Cilium and associated proteins	intraflagellar transport protein 81	K19677
BRITE	signaling and cellular processes	Cilium and associated proteins	intraflagellar transport protein 80	K19678
BRITE	signaling and cellular processes	Cilium and associated proteins	intraflagellar transport protein 74	K19679
BRITE	signaling and cellular processes	Cilium and associated proteins	TRAF3-interacting protein 1	K19680
BRITE	signaling and cellular processes	Cilium and associated proteins	intraflagellar transport protein 52	K19681
BRITE	signaling and cellular processes	Cilium and associated proteins	intraflagellar transport protein 46	K19682
BRITE	signaling and cellular processes	Cilium and associated proteins	tetratricopeptide repeat protein 30	K19683
BRITE	signaling and cellular processes	Cilium and associated proteins	clusterin-associated protein 1	K19684
BRITE	signaling and cellular processes	Cilium and associated proteins	intraflagellar transport protein 56	K19685
BRITE	signaling and cellular processes	Prokaryotic defense system	ribonuclease VapC [EC:3.1.-.-]	K19686
BRITE	signaling and cellular processes	Prokaryotic defense system	antitoxin VapB	K19687
BRITE	signaling and cellular processes	Prokaryotic defense system	biofilm regulator BssR	K19688
BRITE	metabolism	Peptidases and inhibitors	aminopeptidase [EC:3.4.11.-]	K19689
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	osomolarity two-component system, sensor histidine kinase NIK1 [EC:2.7.13.3]	K19691
Environmental Information Processing	Signal transduction	Two-component system	osomolarity two-component system, sensor histidine kinase NIK1 [EC:2.7.13.3]	K19691
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	osomolarity two-component system, sensor histidine kinase TcsA [EC:2.7.13.3]	K19692
Environmental Information Processing	Signal transduction	Two-component system	osomolarity two-component system, sensor histidine kinase TcsA [EC:2.7.13.3]	K19692
BRITE	genetic information processing	Transcription factors	AraC family transcriptional regulator, chitin signaling transcriptional activator	K19693
BRITE	metabolism; signaling and cellular processes	Protein kinases; Two-component system	two-component system, sensor histidine kinase ChiS	K19694
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism	5'-methylthioinosine phosphorylase [EC:2.4.2.44]	K19696
Metabolism	Carbohydrate metabolism	Propanoate metabolism	propionate kinase [EC:2.7.2.15]	K19697
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of 12-, 14- and 16-membered macrolides	TDP-megosamine glycosyltransferase auxiliary protein	K19698
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism	sulfoacetaldehyde dehydrogenase [EC:1.2.1.73]	K19699
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	3-succinoylsemialdehyde-pyridine dehydrogenase [EC:1.2.1.83]	K19700
BRITE	metabolism	Peptidases and inhibitors	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]	K19701
BRITE	metabolism	Peptidases and inhibitors	aminopeptidase S [EC:3.4.11.24]	K19702
Other	metabolism	Enzymes with EC numbers	4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase [EC:1.14.18.6]	K19703
BRITE	metabolism	Protein phosphatases and associated proteins	protein phosphatase PTC1 [EC:3.1.3.16]	K19704
Environmental Information Processing	Signal transduction	MAPK signaling pathway - yeast	protein phosphatase PTC1 [EC:3.1.3.16]	K19704
Other	metabolism	Enzymes with EC numbers	dihydroceramide fatty acyl 2-hydroxylase [EC:1.14.18.7]	K19706
BRITE	genetic information processing	Transcription machinery	sigma-B regulation protein RsbQ	K19707
BRITE	metabolism	Protein phosphatases and associated proteins	protein phosphatase PTC6 [EC:3.1.3.16 3.1.3.43]	K19708
Cellular Processes	Transport and catabolism	Mitophagy - yeast	protein phosphatase PTC6 [EC:3.1.3.16 3.1.3.43]	K19708
Metabolism	Carbohydrate metabolism; Xenobiotics biodegradation and metabolism	Butanoate metabolism; Aminobenzoate degradation	acetate CoA-transferase [EC:2.8.3.8]	K19709
Metabolism	Nucleotide metabolism	Purine metabolism	ATP adenylyltransferase [EC:2.7.7.53]	K19710
Other	metabolism	Enzymes with EC numbers	L-serine 3-dehydrogenase (NAD+) [EC:1.1.1.387]	K19711
Metabolism	Metabolism of cofactors and vitamins	Porphyrin metabolism	adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62]	K19712
Other	metabolism	Enzymes with EC numbers	thiosulfate dehydrogenase [EC:1.8.2.2]	K19713
BRITE	metabolism	Lipopolysaccharide biosynthesis proteins	3-deoxy-alpha-D-manno-octulosonate 8-oxidase [EC:1.1.3.48]	K19714
BRITE	metabolism	Lipopolysaccharide biosynthesis proteins	8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase [EC:2.6.1.109]	K19715
Other	signaling and cellular processes	Cell motility	ancient ubiquitous protein 1	K19716
BRITE	signaling and cellular processes	Glycosaminoglycan binding proteins	collagen type II alpha	K19719
Cellular Processes	Cellular community - eukaryotes	Focal adhesion	collagen type II alpha	K19719
Environmental Information Processing	Signal transduction; Signaling molecules and interaction	PI3K-Akt signaling pathway; ECM-receptor interaction	collagen type II alpha	K19719
Human Diseases	Infectious disease: viral	Human papillomavirus infection	collagen type II alpha	K19719
Organismal Systems	Digestive system	Protein digestion and absorption	collagen type II alpha	K19719
BRITE	signaling and cellular processes	Glycosaminoglycan binding proteins	collagen type III alpha	K19720
Cellular Processes	Cell motility	Cytoskeleton in muscle cells	collagen type III alpha	K19720
Human Diseases	Cardiovascular disease; Endocrine and metabolic disease; Infectious disease: parasitic	Diabetic cardiomyopathy; AGE-RAGE signaling pathway in diabetic complications; Amoebiasis	collagen type III alpha	K19720
Organismal Systems	Digestive system; Endocrine system; Immune system	Protein digestion and absorption; Relaxin signaling pathway; Platelet activation	collagen type III alpha	K19720
BRITE	signaling and cellular processes	Glycosaminoglycan binding proteins	collagen type V/XI/XXIV/XXVII, alpha	K19721
Cellular Processes	Cell motility	Cytoskeleton in muscle cells	collagen type V/XI/XXIV/XXVII, alpha	K19721
Organismal Systems	Digestive system	Protein digestion and absorption	collagen type V/XI/XXIV/XXVII, alpha	K19721
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various antibiotics	Nomega-hydroxy-L-arginine amidinohydrolase [EC:3.5.3.25]	K19723
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various antibiotics	O-ureido-serine racemase [EC:5.1.1.19]	K19724
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various antibiotics	O-ureido-L-serine/cysteine synthase [EC:2.6.99.3 2.5.1.47]	K19725
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various antibiotics	serine/homoserine O-acetyltransferase [EC:2.3.1.30 2.3.1.31]	K19726
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various antibiotics	O-ureido-D-serine cyclo-ligase [EC:6.3.3.5]	K19727
BRITE	genetic information processing	Membrane trafficking	autophagy-related protein 101	K19730
Cellular Processes	Transport and catabolism	Autophagy - animal; Autophagy - other	autophagy-related protein 101	K19730
Human Diseases	Neurodegenerative disease	Alzheimer disease; Amyotrophic lateral sclerosis; Huntington disease; Pathways of neurodegeneration - multiple diseases; Spinocerebellar ataxia	autophagy-related protein 101	K19730
Organismal Systems	Aging	Longevity regulating pathway	autophagy-related protein 101	K19730
BRITE	genetic information processing	Transcription factors	LuxR family transcriptional regulator, quorum-sensing system regulator CciR	K19731
Cellular Processes	Cellular community - prokaryotes	Quorum sensing	LuxR family transcriptional regulator, quorum-sensing system regulator CciR	K19731
BRITE	genetic information processing	Transcription factors	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	K19732
Cellular Processes	Cellular community - prokaryotes	Quorum sensing	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	K19732
BRITE	genetic information processing	Transcription factors	LuxR family transcriptional regulator, quorum-sensing system regulator SinR	K19733
Cellular Processes	Cellular community - prokaryotes	Quorum sensing	LuxR family transcriptional regulator, quorum-sensing system regulator SinR	K19733
BRITE	genetic information processing	Transcription factors	LuxR family transcriptional regulator, quorum-sensing system regulator ExpR	K19734
